,brand_name,ATC_A,ATC_B,ATC_C,ATC_D,ATC_G,ATC_H,ATC_J,ATC_L,ATC_M,ATC_N,ATC_P,ATC_R,ATC_S,ATC_V,description,company,condition,dates_clean,approval_date,generic_name,Biosimilar or new formulation?,total_pts_rct,txt_pts_rct,placebo_pts_rct,comparator_pts_rct,NCTid_1,NCTid_2,NCTid_3,NCTid_4,NCTid_5,NCTid_6,,
1,Ofev,,,,,,,,TRUE,,,,,,,"Ofev (nintedanib) is a small molecule tyrosine kinase inhibitor (TKI) indicated for the treatment of idiopathic pulmonary fibrosis, and systemic sclerosis-associated interstitial lung disease (SSc-ILD).","Boehringer Ingelheim Pharmaceuticals, Inc.",Idiopathic Pulmonary Fibrosis; Sclerosis-Associated Interstitial Lung Disease,15-Oct-14,10/15/14,nintedanib,No,1228,722,506,0,,,,,,,,
1,Esbriet,,,,,,,,TRUE,,,,,,,Esbriet (pirfenidone) is a TGF-beta synthesis inhibitor for the treatment of patients with idiopathic pulmonary fibrosis (IPF).,"InterMune, Inc.",Idiopathic Pulmonary Fibrosis,15-Oct-14,10/15/14,pirfenidone,No,1334,710,624,0,,,,,,,,
1,Harvoni,,,,,,,TRUE,,,,,,,,"Harvoni (ledipasvir and sofosbuvir) is a fixed-dose combination of ledipasvir, a hepatitis C virus (HCV) NS5A inhibitor, and sofosbuvir, an HCV nucleotide analog NS5B polymerase inhibitor, indicated for the treatment of chronic hepatitis C virus (HCV) in adults and pediatric patients 3 years of age and older:","Gilead Sciences, Inc.",Chronic Hepatitis C,10-Oct-14,10/10/14,ledipasvir and sofosbuvir,No,863,863,0,0,,,,,,,,
1,Akynzeo,TRUE,,,,,,,,,,,,,,Akynzeo (netupitant and palonosetron) is a substance P/neurokinin 1 (NK1) receptor antagonist and serotonin-3 (5-HT3) receptor antagonist fixed-dose combination indicated for the prevention of chemotherapy-induced nausea and vomiting (CINV).,Helsinn Group,Nausea/Vomiting -- Chemotherapy Induced,10-Oct-14,10/10/14,netupitant and palonosetron,No,2030,1169,0,861,Plus one other trial that was supportive,,,,,,,
1,Trulicity,TRUE,,,,,,,,,,,,,,Trulicity (dulaglutide) is a glucagon-like peptide-1 (GLP-1) receptor agonist for the treatment of type 2 diabetes.,Eli Lilly and Company,Diabetes Type 2,18-Sep-14,9/18/14,dulaglutide,No,4446,2791,280,1375,,,,,,,,
1,Movantik,TRUE,,,,,,,,,,,,,,Movantik (naloxegol) is a peripherally-acting mu-opioid receptor antagonist indicated for the treatment of opioid-induced constipation.,AstraZeneca Pharmaceuticals LP,Opioid-Induced Constipation,16-Sep-14,9/16/14,naloxegol,No,1337,891,446,0,,,,,,,,
1,Keytruda,,,,,,,,TRUE,,,,,,,"Keytruda (pembrolizumab) is a human PD-1 (programmed death receptor-1)-blocking antibody indicated for the treatment of melanoma, non-small cell lung cancer, small cell lung cancer, head and neck squamous cell carcinoma, classical Hodgkin lymphoma, primary mediastinal large B-cell lymphoma, urothelial carcinoma, microsatellite instability-high cancer, gastric cancer, esophageal cancer, cervical cancer, hepatocellular carcinoma, Merkel cell carcinoma, renal cell carcinoma, and endometrial carcinoma.","Merck & Co., Inc.","Melanoma -- Metastatic, Non-Small Cell Lung Cancer, Head and Neck Cancer, Hodgkin's Disease, Urothelial Carcinoma, Gastric Cancer, Cervical Cancer, Hepatocellular Carcinoma, Merkel Cell Carcinoma, Renal Cell Carcinoma, Small Cell Lung Cancer, Esophageal Carcinoma, Endometrial Carcinoma",4-Sep-14,9/4/14,pembrolizumab,No,173,173,0,0,,,,,,,,
1,Cerdelga,TRUE,,,,,,,,,,,,,,Cerdelga (eliglustat) is a glucosylceramide synthase inhibitor indicated for the long-term treatment of adult patients with Gaucher disease type 1.,Genzyme Corporation,Gaucher Disease,19-Aug-14,8/19/14,eliglustat,No,186,119,67,0,,,,,,,,
1,Plegridy,,,,,,,,TRUE,,,,,,,Plegridy (peginterferon beta-1a) is a pegylated interferon beta indicated for the treatment of patients with relapsing forms of multiple sclerosis.,Biogen Idec,Multiple Sclerosis,15-Aug-14,8/15/14,peginterferon beta-1a,No,1012,512,500,0,,,,,,,,
1,Belsomra,,,,,,,,,,TRUE,,,,,Belsomra (suvorexant) is an orexin receptor antagonist for use in patients with difficulty falling or staying asleep (insomnia).,"Merck, Sharpe & Dohme Corp.",Insomnia,13-Aug-14,8/13/14,suvorexant,No,1260,493,767,0,,,,,,,,
1,Orbactiv,,,,,,,TRUE,,,,,,,,Orbactiv (oritavancin) is a semi-synthetic lipoglycopeptide antibiotic for the treatment of acute bacterial skin and skin structure infections (ABSSSI).,The Medicines Company,Skin and Structure Infection,6-Aug-14,8/6/14,oritavancin,No,1959,978,0,981,,,,,,,,
1,Jardiance,TRUE,,,,,,,,,,,,,,"Jardiance (empagliflozin) is a sodium glucose co-transporter-2 (SGLT2) inhibitor indicated as an adjunct to diet and exercise to improve glycemic control in adults with type 2 diabetes, and to reduce the risk of cardiovascular death in adult patients with type 2 diabetes mellitus and established cardiovascular disease.","Boehringer Ingelheim Pharmaceuticals, Inc.",Diabetes Type 2,1-Aug-14,8/1/14,empagliflozin,No,4800,3025,995,780,Numbers for one trial weren't perfect; might be missing some placebo patients.,,,,,,,
1,Striverdi Respimat,,,,,,,,,,,,TRUE,,,"Striverdi Respimat (olodaterol) is a once-daily, long-acting beta-agonist (LABA) for the maintenance treatment of chronic obstructive pulmonary disease (COPD).",Boehringer Ingelheim Pharmaceuticals Inc.,Chronic Obstructive Pulmonary Disease,31-Jul-14,7/31/14,olodaterol,No,4230,2451,1171,608,,,,,,,,
1,Zydelig,,,,,,,,TRUE,,,,,,,"Zydelig (idelalisib) is a phosphoinositide 3-kinase (PI3K) delta inhibitor for the treatment of chronic lymphocytic leukemia, relapsed follicular B-cell non-Hodgkin lymphoma, and relapsed small lymphocytic lymphoma.","Gilead Sciences, Inc.","non-Hodgkin's Lymphoma, Chronic Lymphocytic Leukemia, Follicular Lymphoma",23-Jul-14,7/23/14,idelalisib,No,318,208,110,0,,,,,,,,
1,Kerydin,,,,TRUE,,,,,,,,,,,Kerydin (tavaborole) is an oxaborole antifungal indicated for the topical treatment of onychomycosis of the toenails.,Anacor Pharmaceuticals,Onychomycosis -- Toenail,7-Jul-14,7/7/14,tavaborole,No,1194,795,399,0,,,,,,,,
1,Beleodaq,,,,,,,,TRUE,,,,,,,Beleodaq (belinostat) is a histone deacetylase (HDAC) inhibitor for the treatment of peripheral T-cell lymphoma (PTCL).,"Spectrum Pharmaceuticals, Inc.",Peripheral T-cell Lymphoma,3-Jul-14,7/3/14,belinostat,No,120,120,0,0,,,,,,,,
1,Sivextro,,,,,,,TRUE,,,,,,,,Sivextro (tedizolid phosphate) is an oxazolidinone antibiotic drug indicated for the treatment of acute bacterial skin and skin structure infections (ABSSSI).,"Cubist Pharmaceuticals, Inc.",Skin and Structure Infection,20-Jun-14,6/20/14,tedizolid phosphate,No,1315,655,0,660,,,,,,,,
1,Jublia,,,,TRUE,,,,,,,,,,,Jublia (efinaconazole) is a topical triazole antifungal for the treatment of onychomycosis of the toenails.,"Valeant Pharmaceuticals International, Inc.",Onychomycosis -- Toenail,6-Jun-14,6/6/14,efinaconazole,No,1651,1236,415,0,,,,,,,,
1,Dalvance,,,,,,,TRUE,,,,,,,,"Dalvance (dalbavancin) is a second generation lipoglycopeptide antibiotic for the treatment of adult patients with complicated skin and skin structure infections, including those caused by methicillin-resistant Staphylococcus aureus (MRSA).","Allergan, Inc.",Skin and Structure Infection,23-May-14,5/23/14,dalbavancin,No,1312,659,0,653,,,,,,,,
1,Entyvio,,,,,,,,TRUE,,,,,,,Entyvio (vedolizumab) is an integrin receptor antagonist for the treatment of Crohn's disease and ulcerative colitis. ,Takeda Pharmaceutical Company Limited,"Crohn's Disease -- Acute, Ulcerative Colitis",20-May-14,5/20/14,vedolizumab,No,1612,879,733,0,,,,,,,,
1,Zontivity,,TRUE,,,,,,,,,,,,,Zontivity (vorapaxar) is a protease-activated receptor-1 (PAR-1) antagonist for the prevention of cardiovascular events in high risk patients.,Merck,Cardiovascular Risk Reduction,8-May-14,5/8/14,vorapaxar,No,20170,10080,10090,0,,,,,,,,
1,Zykadia,,,,,,,,TRUE,,,,,,,Zykadia (ceritinib) is a kinase inhibitor indicated for the treatment of patients with anaplastic lymphoma kinase (ALK)-positive metastatic non-small cell lung cancer.,Novartis Pharmaceuticals Corporation,Non-Small Cell Lung Cancer,29-Apr-14,4/29/14,ceritinib,No,163,163,0,0,,,,,,,,
1,Sylvant,,,,,,,,TRUE,,,,,,,Sylvant (siltuximab) is an interleukin-6 (IL-6) antagonist indicated for the treatment of patients with multicentric Castlemanäó»s disease.,"Janssen Research & Development, LLC",Multicentric Castleman's Disease,22-Apr-14,4/22/14,siltuximab,No,79,53,26,0,,,,,,,,
1,Cyramza,,,,,,,,TRUE,,,,,,,Cyramza (ramucirumab) is a human vascular endothelial growth factor receptor 2 (VEGFR2) antagonist indicated:,Eli Lilly and Company,"Gastric Cancer, Non-Small Cell Lung Cancer, Colorectal Cancer, Hepatocellular Carcinoma",21-Apr-14,4/21/14,ramucirumab,No,355,238,117,0,,,,,,,,
1,Tanzeum,TRUE,,,,,,,,,,,,,,Tanzeum (albiglutide) is a glucagon-like peptide-1 (GLP-1) receptor agonist for the treatment of type 2 diabetes.,GlaxoSmithKline (GSK) plc,Diabetes Type 2,15-Apr-14,4/15/14,albiglutide,No,4840,2339,463,2038,,,,,,,,
1,Otezla,,,,,,,,TRUE,,,,,,,"Otezla (apremilast) is a phosphodiesterase 4 (PDE4) inhibitor indicated for the treatment of psoriatic arthritis, plaque psoriasis, and oral ulcers associated with Behí_etäó»s Disease.",Celgene Corporation,"Psoriatic Arthritis, Plaque Psoriasis, Behcet's Disease",21-Mar-14,3/21/14,apremilast,No,993,497,496,0,,,,,,,,
1,Impavido,,,,,,,,TRUE,,,,,,,Impavido (miltefosine) is an oral alkylphosphocholine antiparasitic for the treatment of leishmaniasis.,Paladin Labs Inc. ,Leishmaniasis,19-Mar-14,3/19/14,miltefosine,No,610,467,44,99,,,,,,,,
1,Myalept,TRUE,,,,,,,,,,,,,,Myalept (metreleptin) is a leptin analog indicated to treat the complications of leptin deficiency in patients with congenital or acquired generalized lipodystrophy.,"Amylin Pharmaceuticals, Inc.",Lipodystrophy,24-Feb-14,2/24/14,metreleptin,No,48,48,0,0,,,,,,,,
1,Northera,,,TRUE,,,,,,,,,,,,Northera (droxidopa) is an orally active synthetic precursor of norepinephrine indicated for the treatment of neurogenic orthostatic hypotension.,"Chelsea Therapeutics International, Ltd.",Neurogenic Orthostatic Hypotension,18-Feb-14,2/18/14,droxidopa,No,338,170,168,0,,,,,,,,
1,Vimizim,TRUE,,,,,,,,,,,,,,Vimizim (elosufase alfa) is an enzyme replacement therapy for patients with Mucopolysaccharidosis Type IVA (Morquio A syndrome).,BioMarin Pharmaceutical Inc.,Mucopolysaccharidosis Type IVA,14-Feb-14,2/14/14,elosufase alfa,No,176,117,59,0,,,,,,,,
1,Hetlioz,,,,,,,,,,TRUE,,,,,Hetlioz (tasimelteon) is a melatonin receptor agonist for the treatment of Non-24-Hour Disorder in the totally blind.,Vanda Pharmaceuticals Inc.,Non-24-Hour Disorder,31-Jan-14,1/31/14,tasimelteon,No,124,62,62,0,,,,,,,,
1,Farxiga,TRUE,,,,,,,,,,,,,,Farxiga (dapagliflozin) is a sodium-glucose cotransporter 2 (SGLT2) inhibitor indicated:,AstraZeneca,Diabetes Type 2,8-Jan-14,1/8/14,dapagliflozin,No,2876,1844,1032,0,,,,,,,,
1,Anoro Ellipta,,,,,,,,,,,,TRUE,,,Anoro Ellipta (umeclidinium bromide and vilanterol) is a long-acting muscarinic antagonist (LAMA) and long-acting beta2 agonist (LABA) combination for the treatment of COPD.,"GlaxoSmithKline plc (GSK) and Theravance, Inc.",Chronic Obstructive Pulmonary Disease,18-Dec-13,12/18/13,umeclidinium bromide and vilanterol,No,5748,4449,876,423,,,,,,,,
1,Sovaldi,,,,,,,TRUE,,,,,,,,Sovaldi (sofosbuvir) is a hepatitis C virus (HCV) nucleotide analog NS5B polymerase inhibitor indicated for the treatment of:,Gilead Sciences,Chronic Hepatitis C,6-Dec-13,12/6/13,sofosbuvir,No,1781,1467,71,243,,,,,,,,
1,Olysio,,,,,,,TRUE,,,,,,,,Olysio (simeprevir) is a protease inhibitor for the treatment of chronic hepatitis C virus infection.,"Janssen Research & Development, LLC",Chronic Hepatitis C,22-Nov-13,11/22/13,simeprevir,No,1442,979,463,0,,,,,,,,
1,Luzu,,,,TRUE,,,,,,,,,,,"Luzu (luliconazole) Cream  is an azole antifungal indicated for the topical treatment of interdigital tinea pedis, tinea cruris, and tinea corporis. ","Valeant Pharmaceuticals International, Inc.","Tinea Corporis, Tinea Pedis, Tinea Cruris",14-Nov-13,11/14/13,luliconazole,No,423,213,210,0,,,,,,,,
1,Imbruvica,,,,,,,,TRUE,,,,,,,"Imbruvica (ibrutinib) is an oral Bruton's tyrosine kinase (BTK) inhibitor for the treatment of mantle cell lymphoma, chronic lymphocytic leukemia, Waldenstrí_mäó»s macroglobulinemia, small lymphocytic lymphoma, marginal zone lymphoma, and chronic graft versus host disease.","Janssen Biotech, Inc.",Mantle Cell Lymphoma; Chronic Lymphocytic Leukemia; Waldenstrí_mäó»s Macroglobulinemia; Small Lymphocytic Lymphoma; Marginal Zone Lymphoma; Chronic Graft Versus Host Disease,13-Nov-13,11/13/13,ibrutinib,No,111,111,0,0,,,,,,,,
1,Aptiom,,,,,,,,,,TRUE,,,,,Aptiom (eslicarbazepine acetate) is a voltage-gated sodium channel blocker for the treatment of partial-onset seizures in patients with epilepsy.,Sunovion Pharmaceuticals Inc.,"Epilepsy, Seizures",8-Nov-13,11/8/13,eslicarbazepine acetate,No,1133,727,406,0,,,,,,,,
1,Gazyva,,,,,,,,TRUE,,,,,,,Gazyva (obinutuzumab) is a CD20-directed cytolytic antibody indicated for the combination treatment of patients with chronic lymphocytic leukemia and follicular lymphoma.,Genentech,"Chronic Lymphocytic Leukemia, Follicular Lymphoma",1-Nov-13,11/1/13,obinutuzumab,No,356,238,0,118,,,,,,,,
1,Opsumit,,,TRUE,,,,,,,,,,,,Opsumit (macitentan) is a dual endothelin receptor antagonist for the treatment of patients with pulmonary arterial hypertension.,Actelion Pharmaceuticals Ltd.,Pulmonary Hypertension,18-Oct-13,10/18/13,macitentan,No,742,492,250,0,,,,,,,,
1,Novoeight,,TRUE,,,,,,,,,,,,,Novoeight (turoctocog alfa) is an antihemophilic factor (recombinant) indicated for use in adults and children with hemophilia A.,Novo Nordisk,Hemophilia A,15-Oct-13,10/15/13,turoctocog alfa,No,213,213,0,0,,,,,,,,
1,Adempas,,,TRUE,,,,,,,,,,,,Adempas (riociguat) is an oral soluble guanylate cyclase (sGC) stimulator for the treatment of pulmonary hypertension.,Bayer HealthCare Pharmaceuticals Inc.,Pulmonary Hypertension,8-Oct-13,10/8/13,riociguat,No,616,490,126,0,,,,,,,,
1,Duavee,,,,,TRUE,,,,,,,,,,"Duavee (bazedoxifene and conjugated estrogens) is an estrogen agonist/antagonist and conjugated estrogens combination indicated for the treatment of moderate to severe vasomotor symptoms associated with menopause, and prevention of postmenopausal osteoporosis in women with an intact uterus.",Pfizer Inc.,"Postmenopausal Symptoms, Prevention of Osteoporosis",3-Oct-13,10/3/13,bazedoxifene and conjugated estrogens,No,686,377,309,0,,,,,,,,
1,Trintellix,,,,,,,,,,TRUE,,,,,Trintellix (vortioxetine) is a multimodal antidepressant for the treatment of major depressive disorder (MDD).,Takeda Pharmaceutical Company Limited and H. Lundbeck A/S,Depression,30-Sep-13,9/30/13,vortioxetine,No,2092,1237,855,0,,,,,,,,
1,Tivicay,,,,,,,TRUE,,,,,,,,Tivicay (dolutegravir) is an integrase inhibitor indicated for use in combination with other antiretroviral (ARV) agents for the treatment of HIV-1.,ViiV Healthcare,HIV Infection,12-Aug-13,8/12/13,dolutegravir,No,1641,817,0,824,,,,,,,,
1,Gilotrif,,,,,,,,TRUE,,,,,,,Gilotrif (afatinib) is a kinase inhibitor indicated for the treatment of patients with metastatic non-small cell lung cancer (NSCLC).,Boehringer Ingelheim Pharmaceuticals Inc.,Non-Small Cell Lung Cancer,12-Jul-13,7/12/13,afatinib,No,345,230,0,115,,,,,,,,
1,Rixubis,,TRUE,,,,,,,,,,,,,"Rixubis (coagulation factor IX, recombinant) is an antihemophilic factor indicated for the control and prevention of bleeding episodes in adults with hemophilia B.",Baxter International Inc.,Hemophilia B,26-Jun-13,6/26/13,"coagulation factor IX, recombinant",No,73,73,0,0,,,,,,,,
1,Tafinlar,,,,,,,,TRUE,,,,,,,Tafinlar (dabrafenib) is a kinase inhibitor indicated for the treatment of patients with unresectable or metastatic melanoma with BRAF V600E mutation as detected by an FDA-approved test.,GlaxoSmithKline,"Melanoma -- Metastatic, Non-Small Cell Lung Cancer, Thyroid Cancer",29-May-13,5/29/13,dabrafenib,No,389,326,0,63,,,,,,,,
1,Mekinist,,,,,,,,TRUE,,,,,,,Mekinist (trametinib) is a kinase inhibitor indicated for the treatment of patients with unresectable or metastatic melanoma with BRAF V600E or V600K mutations as detected by an FDA-approved test.,GlaxoSmithKline,"Melanoma -- Metastatic, Non-Small Cell Lung Cancer, Thyroid Cancer",29-May-13,5/29/13,trametinib,No,322,214,0,108,,,,,,,,
1,Xofigo,,,,,,,,TRUE,,,,,,,Xofigo (radium 223 dichloride) is an alpha particle-emitting radioactive therapeutic agent indicated for the treatment of patients with castration-resistant prostate cancer.,Bayer HealthCare Pharmaceuticals Inc.,Prostate Cancer,15-May-13,5/15/13,radium 223 dichloride,No,921,614,307,0,,,,,,,,
2,Breo Ellipta,,,,TRUE,,,,,,,,TRUE,,,Breo Ellipta (fluticasone and vilanterol) is a once-a-day inhaled corticosteroid/long-acting beta2 agonist (LABA) combination indicated for the treatment of patients with chronic obstructive pulmonary disease (COPD) and asthma.,"GlaxoSmithKline plc (GSK) and Theravance, Inc.","Chronic Obstructive Pulmonary Disease, Asthma",10-May-13,5/10/13,fluticasone and vilanterol,No,5106,794,395,3917,,,,,,,,
1,Invokana,TRUE,,,,,,,,,,,,,,Invokana (canagliflozin) is a selective sodium glucose co-transporter 2 (SGLT2) inhibitor indicated:,"Janssen Research & Development, LLC","Diabetes Type 2, Cardiovascular Risk Reduction, Diabetic Nephropathy",29-Mar-13,3/29/13,canagliflozin,No,6236,4165,1211,860,,,,,,,,
1,Tecfidera,,,,,,,,TRUE,,,,,,,Tecfidera (dimethyl fumarate) is an oral Nrf2 pathway activator for the treatment of relapsing forms of multiple sclerosis.,Biogen Idec,Multiple Sclerosis,27-Mar-13,3/27/13,dimethyl fumarate,No,1540,769,771,0,,,,,,,,
1,Osphena,,,,,TRUE,,,,,,,,,,"Osphena (ospemifene) is an estrogen agonist/antagonist indicated for the treatment of symptoms of vulvar and vaginal atrophy due to menopause, including severe dyspareunia and moderate to severe vaginal dryness.",Duchesnay Inc.,"Dyspareunia, Atrophic Vaginitis",26-Feb-13,2/26/13,ospemifene,No,2180,1384,796,0,,,,,,,,
1,Kadcyla,,,,,,,,TRUE,,,,,,,"Kadcyla (ado-trastuzumab emtansine) is a HER2-targeted antibody and microtubule inhibitor conjugate indicated for the treatment of patients with HER2-positive, metastatic breast cancer.","Genentech, Inc.",Breast Cancer,22-Feb-13,2/22/13,ado-trastuzumab emtansine,No,991,495,0,496,,,,,,,,
1,Pomalyst,,,,,,,,TRUE,,,,,,,Pomalyst (pomalidomide) is a thalidomide analogue indicated for the treatment of patients with multiple myeloma.,Celgene Corporation,Multiple Myeloma,8-Feb-13,2/8/13,pomalidomide,No,221,221,0,0,,,,,,,,
1,Kynamro,,,TRUE,,,,,,,,,,,,Kynamro (mipomersen) is an oligonucleotide inhibitor of apolipoprotein B-100 synthesis indicated for the treatment of patients with homozygous familial hypercholesterolemia.,Kastle Therapeutics,Homozygous Familial Hypercholesterolemia,29-Jan-13,1/29/13,mipomersen,No,51,34,17,0,,,,,,,,
1,Nesina,TRUE,,,,,,,,,,,,,,Nesina (alogliptin) is a dipeptidyl peptidase-4 (DPP-4) inhibitor for the treatment of type 2 diabetes.,Takeda Pharmaceutical Company Limited ,Diabetes Type 2,25-Jan-13,1/25/13,alogliptin,No,4227,2381,712,1134,,,,,,,,
1,Mytesi,TRUE,,,,,,,,,,,,,,Mytesi (crofelemer) is a proanthocyanidin oligomer indicated to relieve symptoms of diarrhea in HIV/AIDS patients taking antiretroviral therapy.,"Napo Pharmaceuticals, Inc.",Diarrhea,31-Dec-12,12/31/12,crofelemer,No,749,518,231,0,,,,,,,,
1,Sirturo,,,,,,,TRUE,,,,,,,,Sirturo (bedaquiline) is an oral diarylquinoline antimycobacterial drug indicated for the treatment of pulmonary multi-drug resistant tuberculosis.,"Janssen Research & Development, LLC",Tuberculosis -- Resistant,28-Dec-12,12/28/12,bedaquiline,No,207,102,105,0,,,,,,,,
1,Eliquis,,TRUE,,,,,,,,,,,,,"Eliquis (apixaban) is a factor Xa inhibitor anticoagulant indicated to reduce the risk of stroke and systemic embolism in patients with nonvalvular atrial fibrillation, and for the prophylaxis of deep vein thrombosis (DVT) in patients who have undergone hip or knee replacement surgery. ",Aegerion Pharmaceuticals Inc.,Homozygous Familial Hypercholesterolemia,21-Dec-12,12/21/12,apixaban,No,23799,11927,0,11872,,,,,,,,
1,Gattex,TRUE,,,,,,,,,,,,,,Gattex (teduglutide) is a recombinant analog of human glucagon-like peptide 2 for the treatment of short bowel syndrome in adults and pediatric patients one year of age and older.,Biotest Pharmaceuticals Corporation,Primary Immunodeficiency Syndrome,21-Dec-12,12/21/12,teduglutide,No,170,111,59,0,,,,,,,,
1,Juxtapid,,,TRUE,,,,,,,,,,,,Juxtapid (lomitapide) is a microsomal triglyceride transfer protein inhibitor indicated for the treatment of patients with homozygous familial hypercholesterolemia.,Cangene Corporation,Varicella-Zoster,20-Dec-12,12/20/12,lomitapide,No,29,29,0,0,,,,,,,,
1,Iclusig,,,,,,,,TRUE,,,,,,,Iclusig (ponatinib) is a kinase inhibitor  for the treatment of chronic myeloid leukemia (CML) and Philadelphia-chromosome positive acute lymphoblastic leukemia (Ph+ ALL).,"Ariad Pharmaceuticals, Inc.","Chronic Myelogenous Leukemia, Acute Lymphoblastic Leukemia",14-Dec-12,12/14/12,ponatinib,No,444,444,0,0,,,,,,,,
1,Signifor,,,,,,TRUE,,,,,,,,,Signifor (pasireotide) is a multireceptor targeting somatostatin analog for the treatment of patients with Cushing's disease.,GlaxoSmithKline,Inhalation Bacillus anthracis,14-Dec-12,12/14/12,pasireotide,No,162,162,0,0,,,,,,,,
1,Cometriq,,,,,,,,TRUE,,,,,,,"Cometriq (cabozantinib) is a kinase inhibitor indicated for the treatment of patients with progressive, metastatic medullary thyroid cancer.","Exelixis, Inc.",Thyroid Cancer,29-Nov-12,11/29/12,cabozantinib,No,330,219,111,0,,,,,,,,
1,Xeljanz,,,,,,,,TRUE,,,,,,,"Xeljanz (tofacitinib) is an oral Janus kinase (JAK) inhibitor for the treatment of adult patients with moderately to severely active rheumatoid arthritis, active psoriatic arthritis, and moderately to severely active ulcerative colitis.",Pfizer Inc.,"Rheumatoid Arthritis, Psoriatic Arthritis, Ulcerative Colitis",6-Nov-12,11/6/12,tofacitinib,No,3322,2437,681,204,,,,,,,,
1,Synribo,,,,,,,,TRUE,,,,,,,Synribo (omacetaxine mepesuccinate) is a first-in-class small molecule drug for the treatment of adult patients with chronic or accelerated phase chronic myeloid leukemia.,Teva Pharmaceuticals,Chronic Myelogenous Leukemia,26-Oct-12,10/26/12,omacetaxine mepesuccinate,No,111,111,0,0,,,,,,,,
1,Fycompa,,,,,,,,,,TRUE,,,,,"Fycompa (perampanel) is a non-competitive AMPA glutamate receptor antagonist indicated for the treatment of partial-onset seizures, and as adjunctive therapy in the treatment of primary generalized tonic-clonic (PGTC) seizures in patients with epilepsy.",Eisai Inc.,"Epilepsy, Seizures",22-Oct-12,10/22/12,perampanel,No,1480,1038,442,0,,,,,,,,
1,Jetrea,,,,,,,,,,,,,TRUE,,Jetrea (ocriplasmin) is a proteolytic enzyme indicated for the treatment of symptomatic vitreomacular adhesion.,ThromboGenics NV,Vitreomacular Adhesion,17-Oct-12,10/17/12,ocriplasmin,No,652,464,188,0,,,,,,,,
1,Stivarga,,,,,,,,TRUE,,,,,,,"Stivarga (regorafenib) is an oral multi-kinase inhibitor for the treatment of patients with metastatic colorectal cancer, gastrointestinal stromal tumors, and hepatocellular carcinoma.",Bayer HealthCare Pharmaceuticals Inc.,"Colorectal Cancer, Gastrointestinal Stromal Tumor, Hepatocellular Carcinoma",27-Sep-12,9/27/12,regorafenib,No,760,505,255,0,,,,,,,,
1,Aubagio,,,,,,,,TRUE,,,,,,,Aubagio (teriflunomide) is an oral pyrimidine synthesis inhibitor indicated for the treatment of patients with relapsing forms of multiple sclerosis.,Sanofi,Multiple Sclerosis,12-Sep-12,9/12/12,teriflunomide,No,1088,725,363,0,,,,,,,,
1,Bosulif,,,,,,,,TRUE,,,,,,,"Bosulif (bosutinib) is a kinase inhibitor indicated for the treatment of adult patients with chronic, accelerated, or blast phase Ph+ chronic myelogenous leukemia (CML). ",Pfizer Inc.,Chronic Myelogenous Leukemia,4-Sep-12,9/4/12,bosutinib,No,546,546,0,0,,,,,,,,
1,Xtandi,,,,,,,,TRUE,,,,,,,"Xtandi (enzalutamide) is an androgen receptor inhibitor indicated for the treatment of patients with castration-resistant prostate cancer, and metastatic castration-sensitive prostate cancer.",Astellas Pharma Inc.,Prostate Cancer,31-Aug-12,8/31/12,enzalutamide,No,1199,800,399,0,,,,,,,,
1,Linzess,TRUE,,,,,,,,,,,,,,Linzess (linaclotide) is a guanylate cyclase-C agonist indicated in adults for treatment of irritable bowel syndrome with constipation (IBS-C) and chronic idiopathic constipation (CIC).,"Allergan, Inc.","Irritable Bowel Syndrome, Constipation -- Chronic",30-Aug-12,8/30/12,linaclotide,No,2458,1236,1222,0,,,,,,,,
1,Stribild,,,,,,,,,,,,,,TRUE,"Stribild (cobicistat, elvitegravir, emtricitabine and tenofovir) is a complete once-daily single tablet regimen for HIV-1 infection for treatment-naí¿ve adults. ","Gilead Sciences, Inc.",HIV Infection,27-Aug-12,8/27/12,"cobicistat, elvitegravir, emtricitabine and tenofovir",No,1408,701,0,707,,,,,,,,
1,Zaltrap,,,,,,,,TRUE,,,,,,,Zaltrap (ziv-aflibercept) is an angiogenesis inhibitor for the combination treatment of patients with metastatic colorectal cancer.,"Sanofi and Regeneron Pharmaceuticals, Inc.",Colorectal Cancer,3-Aug-12,8/3/12,ziv-aflibercept,No,1226,612,614,0,,,,,,,,
1,Tudorza,,,,,,,,,,,,TRUE,,,"Tudorza Pressair (aclidinium bromide inhalation powder) is an anticholinergic indicated for the long-term maintenance treatment of bronchospasm associated with chronic obstructive pulmonary disease (COPD), including chronic bronchitis and emphysema. ","Allergan, Inc.",Chronic Obstructive Pulmonary Disease,23-Jul-12,7/23/12,aclidinium bromide inhalation powder,No,1276,636,640,0,,,,,,,,
1,Kyprolis,,,,,,,,TRUE,,,,,,,Kyprolis (carfilzomib) is a proteasome inhibitor indicated for the treatment of patients with multiple myeloma.,Amgen Inc.,Multiple Myeloma,20-Jul-12,7/20/12,carfilzomib,No,266,266,0,0,,,,,,,,
1,Prepopik,TRUE,,,,,,,,,,,,,,"Prepopik (sodium picosulfate, magnesium oxide and citric acid) is a stimulant laxative and osmotic laxative combination indicated for cleansing of the colon as a preparation for colonoscopy in adults.",Ferring Pharmaceuticals,Bowel Preparation,16-Jul-12,7/16/12,"sodium picosulfate, magnesium oxide and citric acid",No,1195,598,0,597,,,,,,,,
