Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,ATC LEVEL,Is Drug Class,Semantic type UMLS property
http://purl.bioontology.org/ontology/UATC/L03AB,Interferons,,,FALSE,C0021747,http://purl.bioontology.org/ontology/STY/T116|http://purl.bioontology.org/ontology/STY/T129,http://purl.bioontology.org/ontology/UATC/L03A,4,Y,http://purl.bioontology.org/ontology/STY/T116|http://purl.bioontology.org/ontology/STY/T129
http://purl.bioontology.org/ontology/UATC/V09A,CENTRAL NERVOUS SYSTEM DIAGNOSTIC RADIOPHARMACEUTICALS,CENTRAL NERVOUS SYSTEM,,FALSE,C3540014,http://purl.bioontology.org/ontology/STY/T130,http://purl.bioontology.org/ontology/UATC/V09,3,Y,http://purl.bioontology.org/ontology/STY/T130
http://purl.bioontology.org/ontology/UATC/C03BA02,quinethazone,,,FALSE,C0164608,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/C03BA,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/M02AA24,nifenazone,,,FALSE,C0068738,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/M02AA,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/B02BD14,susoctocog alfa,,,FALSE,C3859426,http://purl.bioontology.org/ontology/STY/T116|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/B02BD,5,,http://purl.bioontology.org/ontology/STY/T116|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/V09IX01,iobenguane (123I),,,FALSE,C2369192,http://purl.bioontology.org/ontology/STY/T130|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/UATC/V09IX,5,,http://purl.bioontology.org/ontology/STY/T130|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/UATC/P01AX06,atovaquone,,,FALSE,C0165603,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/P01AX,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/S01LA,Antineovascularisation agents,,,FALSE,C3653523,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/S01L,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/P01AB04,azanidazole,,,FALSE,C0052751,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/P01AB,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/A10BB10,metahexamide,,,FALSE,C0663351,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/A10BB,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/D07CC01,betamethasone and antibiotics,,,FALSE,C3652905,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/D07CC,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/N02AX,Other opioids in ATC,Other opioids,,FALSE,C3539175,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/N02A,4,Y,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/J01ED09,sulfamazone,,,FALSE,C2348596,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/J01ED,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/L01XC12,brentuximab vedotin,,,FALSE,C2973446,http://purl.bioontology.org/ontology/STY/T116|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/L01XC,5,,http://purl.bioontology.org/ontology/STY/T116|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/D07CC04,beclometasone and antibiotics,,,FALSE,C3653010,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/D07CC,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/H01AC05,mecasermin rinfabate,,,FALSE,C1696547,http://purl.bioontology.org/ontology/STY/T116|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/H01AC,5,,http://purl.bioontology.org/ontology/STY/T116|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/J05AF10,entecavir,,,FALSE,C0971023,http://purl.bioontology.org/ontology/STY/T114|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/J05AF,5,,http://purl.bioontology.org/ontology/STY/T114|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/J01MB03,piromidic acid,,,FALSE,C0031987,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/J01MB,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/L01XE37,rociletinib,,,FALSE,C4045493,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/L01XE,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/M03AA,"Curare alkaloid muscle relaxants, peripherally acting",Curare alkaloids,,FALSE,C3653964,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/M03A,4,Y,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/D07AB21,clocortolone,,,FALSE,C0055899,http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/D07AB,5,,http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/P02C,ANTINEMATODAL AGENTS,,,FALSE,C0003391,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/P02,3,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/N06,PSYCHOANALEPTICS,,,FALSE,C3653540,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/N,2,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/D07BB01,flumetasone and antiseptics,,,FALSE,C3652432,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/D07BB,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/J01DC09,cefmetazole,,,FALSE,C0007550,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/UATC/J01DC,5,,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/UATC/M09AX01,hyaluronic acid,,,FALSE,C0020196,http://purl.bioontology.org/ontology/STY/T123|http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/M09AX,5,,http://purl.bioontology.org/ontology/STY/T123|http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/N04BC06,cabergoline,,,FALSE,C0107994,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/N04BC,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/H05BX,Other anti-parathyroid agents in ATC,Other anti-parathyroid agents,,FALSE,C3653921,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/H05B,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/D11AX05,magnesium sulfate,,,FALSE,C0024480,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T197,http://purl.bioontology.org/ontology/UATC/D11AX,5,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T197
http://purl.bioontology.org/ontology/UATC/B05XA,Electrolyte solutions,,,FALSE,C3541941,http://purl.bioontology.org/ontology/STY/T130,http://purl.bioontology.org/ontology/UATC/B05X,4,Y,http://purl.bioontology.org/ontology/STY/T130
http://purl.bioontology.org/ontology/UATC/D11AC,Medicated shampoos,,,FALSE,C0358123,http://purl.bioontology.org/ontology/STY/T122,http://purl.bioontology.org/ontology/UATC/D11A,4,Y,http://purl.bioontology.org/ontology/STY/T122
http://purl.bioontology.org/ontology/UATC/D08AX04,tosylchloramide sodium,,,FALSE,C0055332,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/D08AX,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/B05XA08,sodium acetate,,,FALSE,C0142785,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/B05XA,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/R01BA,Sympathomimetics,,,FALSE,C0039052,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/R01B,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/J05AP07,daclatasvir,,,FALSE,C3252090,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/J05AP,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/L04,IMMUNOSUPPRESSANTS,,,FALSE,C0021081,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/L,2,Y,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/M02AX02,tolazoline,,,FALSE,C0040373,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/M02AX,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/A07BA,"Charcoal preparations, intestinal absorbents",Charcoal preparations,,FALSE,C3654036,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/A07B,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/C03BA05,mefruside,,,FALSE,C0025156,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/C03BA,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/N06BX16,pramiracetam,,,FALSE,C0071809,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/N06BX,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/N06AA14,melitracen,,,FALSE,C1377670,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/N06AA,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/C10BX11,"atorvastatin, amlodipine and perindopril",,,FALSE,C4059171,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/C10BX,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/M01AH06,lumiracoxib,,,FALSE,C1176415,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/M01AH,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/J01RA06,cefepime and amikacin,,,FALSE,C3871460,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/J01RA,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/S01GA,Sympathomimetics used as decongestants,,,FALSE,C3653543,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/S01G,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/R01AA12,fenoxazoline,,,FALSE,C0060183,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/R01AA,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/D07AD02,halcinonide,,,FALSE,C0018513,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/D07AD,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/M02AX05,idrocilamide,,,FALSE,C0054086,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/M02AX,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/STY/T073,Manufactured Object,,,FALSE,,,http://purl.bioontology.org/ontology/STY/T072,,,
http://purl.bioontology.org/ontology/UATC/S01EB10,paraoxon,,,FALSE,C0030480,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T131,http://purl.bioontology.org/ontology/UATC/S01EB,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T131
http://purl.bioontology.org/ontology/UATC/N05AX11,zotepine,,,FALSE,C0078849,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/N05AX,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/C09DX04,valsartan and sacubitril,,,FALSE,C4033631,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/C09DX,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/V09DX01,selenium (75Se) tauroselcholic acid,,,FALSE,C3652522,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/V09DX,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/N06AA01,desipramine,,,FALSE,C0011685,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/N06AA,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/A11CC01,ergocalciferol,,,FALSE,C0014695,http://purl.bioontology.org/ontology/STY/T127|http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/A11CC,5,,http://purl.bioontology.org/ontology/STY/T127|http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/STY/T083,Geographic Area,,,FALSE,,,http://purl.bioontology.org/ontology/STY/T082,,,
http://purl.bioontology.org/ontology/UATC/L01XC15,obinutuzumab,,,FALSE,C2742503,http://purl.bioontology.org/ontology/STY/T116|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/L01XC,5,,http://purl.bioontology.org/ontology/STY/T116|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/V07AX,Washing agents etc.,,,FALSE,C3653739,http://purl.bioontology.org/ontology/STY/T167,http://purl.bioontology.org/ontology/UATC/V07A,4,Y,http://purl.bioontology.org/ontology/STY/T167
http://purl.bioontology.org/ontology/UATC/D01AC,"Imidazole and triazole derivatives, topical antifungals",Imidazole and triazole derivatives,,FALSE,C3653296,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/D01A,4,Y,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/M05BB08,"zoledronic acid, calcium and colecalciferol, sequential",,,FALSE,C4059156,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/M05BB,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/R03DA74,"theophylline, combinations with psycholeptics",,,FALSE,C3653218,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/R03DA,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/J05AP51,sofosbuvir and ledipasvir,,,FALSE,C3858051,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/J05AP,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/G01AC02,clioquinol,,,FALSE,C0021978,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/G01AC,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/S01BA12,formocortal,,,FALSE,C3652565,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/S01BA,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/B03BA02,cyanocobalamin tannin complex,,,FALSE,C3265280,http://purl.bioontology.org/ontology/STY/T127|http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/B03BA,5,,http://purl.bioontology.org/ontology/STY/T127|http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/R05DB03,clobutinol,,,FALSE,C0055897,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/R05DB,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/A10BK05,ipragliflozin,,,FALSE,C3492889,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/A10BK,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/S03A,"ANTIINFECTIVES, OPHTHALMOLOGIC AND OTOLOGIC",ANTIINFECTIVES,,FALSE,C3540716,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/S03,3,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/B02BX09,fostamatinib,,,FALSE,C2713632,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/B02BX,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/D08AG,"Iodine products, antiseptics and disinfectants",Iodine products,,FALSE,C3540794,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/D08A,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/C01EX,Other cardiac therapy combination products in ATC,Other cardiac combination products,,FALSE,C3654026,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/C01E,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/S03AA06,gentamicin,,,FALSE,C3854019,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/UATC/S03AA,5,,http://purl.bioontology.org/ontology/STY/T195|http://purl.bioontology.org/ontology/STY/T109
http://purl.bioontology.org/ontology/UATC/A11D,"VITAMIN B1, PLAIN AND IN COMBINATION WITH VITAMIN B6 AND B12",,,FALSE,C3653334,http://purl.bioontology.org/ontology/STY/T127|http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/A11,3,Y,http://purl.bioontology.org/ontology/STY/T127|http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/STY/T011,Amphibian,,,FALSE,,,http://purl.bioontology.org/ontology/STY/T010,,,
http://purl.bioontology.org/ontology/UATC/N05AB09,butaperazine,,,FALSE,C0006481,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/N05AB,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/M03AC,"Other quaternary ammonium compounds in ATC, muscle relaxants, peripherally acting",Other quaternary ammonium compounds,,FALSE,C3653962,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/M03A,4,Y,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/M03AC08,fazadinium bromide,,,FALSE,C0015707,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/M03AC,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/A07BC,Other intestinal adsorbents in ATC,Other intestinal adsorbents,,FALSE,C3654035,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/A07B,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/L01XD,Sensitizers used in photodynamic/radiation therapy,,,FALSE,C3653541,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/L01X,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/STY/T001,Organism,,,FALSE,,,http://purl.bioontology.org/ontology/STY/T072,,,
http://purl.bioontology.org/ontology/UATC/R03CK,Adrenergics systemic drugs and other drugs for obstructive airway diseases,Adrenergics and other drugs for obstructive airway diseases,,FALSE,C3539091,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/R03C,4,Y,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/B01AB02,antithrombin III,,,FALSE,C0003438,http://purl.bioontology.org/ontology/STY/T116|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/B01AB,5,,http://purl.bioontology.org/ontology/STY/T116|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/R03CC03,terbutaline,,,FALSE,C0039542,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/R03CC,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/C01DX12,molsidomine,,,FALSE,C0026400,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/C01DX,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/J07BG01,"rabies, inactivated, whole virus",,,FALSE,C3652486,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/J07BG,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/J05AR07,"stavudine, lamivudine and nevirapine",,,FALSE,C1998239,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/J05AR,5,,http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/B01AX01,defibrotide,,,FALSE,C0057257,http://purl.bioontology.org/ontology/STY/T114|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/B01AX,5,,http://purl.bioontology.org/ontology/STY/T114|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/A12CC04,magnesium citrate,,,FALSE,C0126774,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/A12CC,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/A01AB18,clotrimazole,,,FALSE,C0009074,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/A01AB,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
http://purl.bioontology.org/ontology/UATC/C10AB09,etofibrate,,,FALSE,C0059869,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/UATC/C10AB,5,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121
